sales_sk,order_number,customer_sk,product_sk,geography_sk,order_date_key,ship_date_key,due_date_key,sales_amount,quantity,price
351,SO44182,13337,101,6.0,20110309,20110316,20110321,3578.0,1,3578.0
352,SO44183,223,101,4.0,20110310,20110317,20110322,3578.0,1,3578.0
353,SO44184,13602,105,6.0,20110310,20110317,20110322,3578.0,1,3578.0
354,SO44185,13489,101,6.0,20110310,20110317,20110322,3578.0,1,3578.0
355,SO44186,2776,138,4.0,20110312,20110319,20110324,3400.0,1,3400.0
356,SO44187,13566,104,6.0,20110312,20110319,20110324,3578.0,1,3578.0
357,SO44188,10037,126,3.0,20110313,20110320,20110325,699.0,1,699.0
358,SO44189,10039,114,3.0,20110313,20110320,20110325,699.0,1,699.0
359,SO44190,18332,139,6.0,20110313,20110320,20110325,3375.0,1,3375.0
360,SO44191,13601,101,6.0,20110313,20110320,20110325,3578.0,1,3578.0
361,SO44192,14448,103,2.0,20110314,20110321,20110326,3578.0,1,3578.0
362,SO44193,229,103,4.0,20110314,20110321,20110326,3578.0,1,3578.0
363,SO44194,11954,101,6.0,20110314,20110321,20110326,3578.0,1,3578.0
364,SO44195,13600,104,6.0,20110314,20110321,20110326,3578.0,1,3578.0
365,SO44196,13341,105,6.0,20110314,20110321,20110326,3578.0,1,3578.0
366,SO44197,162,103,4.0,20110315,20110322,20110327,3578.0,1,3578.0
367,SO44198,215,101,4.0,20110315,20110322,20110327,3578.0,1,3578.0
368,SO44199,13644,104,6.0,20110315,20110322,20110327,3578.0,1,3578.0
369,SO44200,13377,102,6.0,20110315,20110322,20110327,3578.0,1,3578.0
370,SO44201,18124,104,1.0,20110316,20110323,20110328,3578.0,1,3578.0
371,SO44202,224,102,4.0,20110316,20110323,20110328,3578.0,1,3578.0
372,SO44203,214,103,4.0,20110316,20110323,20110328,3578.0,1,3578.0
373,SO44204,15786,128,4.0,20110316,20110323,20110328,699.0,1,699.0
374,SO44205,13351,103,6.0,20110316,20110323,20110328,3578.0,1,3578.0
375,SO44206,17353,138,3.0,20110317,20110324,20110329,3400.0,1,3400.0
376,SO44207,227,104,4.0,20110317,20110324,20110329,3578.0,1,3578.0
377,SO44208,2457,138,4.0,20110317,20110324,20110329,3400.0,1,3400.0
378,SO44209,13646,102,6.0,20110317,20110324,20110329,3578.0,1,3578.0
379,SO44210,14666,101,3.0,20110318,20110325,20110330,3578.0,1,3578.0
380,SO44211,219,104,4.0,20110318,20110325,20110330,3578.0,1,3578.0
381,SO44212,235,103,4.0,20110318,20110325,20110330,3578.0,1,3578.0
382,SO44213,13284,101,6.0,20110318,20110325,20110330,3578.0,1,3578.0
383,SO44214,13330,102,6.0,20110318,20110325,20110330,3578.0,1,3578.0
384,SO44215,187,103,4.0,20110319,20110326,20110331,3578.0,1,3578.0
385,SO44216,14458,105,2.0,20110319,20110326,20110331,3578.0,1,3578.0
386,SO44217,213,101,4.0,20110319,20110326,20110331,3578.0,1,3578.0
387,SO44218,4139,102,5.0,20110319,20110326,20110331,3578.0,1,3578.0
388,SO44219,15765,130,4.0,20110319,20110326,20110331,699.0,1,699.0
389,SO44220,18313,136,6.0,20110319,20110326,20110331,3400.0,1,3400.0
390,SO44221,13648,105,6.0,20110319,20110326,20110331,3578.0,1,3578.0
391,SO44222,13645,102,6.0,20110319,20110326,20110331,3578.0,1,3578.0
392,SO44223,14697,101,3.0,20110320,20110327,20110401,3578.0,1,3578.0
393,SO44224,231,105,4.0,20110320,20110327,20110401,3578.0,1,3578.0
394,SO44225,10160,114,3.0,20110321,20110328,20110402,699.0,1,699.0
395,SO44226,18125,104,1.0,20110321,20110328,20110402,3578.0,1,3578.0
396,SO44227,466,140,1.0,20110321,20110328,20110402,3375.0,1,3375.0
397,SO44228,17227,135,3.0,20110321,20110328,20110402,3400.0,1,3400.0
398,SO44229,2773,135,4.0,20110321,20110328,20110402,3400.0,1,3400.0
399,SO44230,13608,103,6.0,20110321,20110328,20110402,3578.0,1,3578.0
400,SO44231,12688,126,1.0,20110321,20110328,20110402,699.0,1,699.0
401,SO44232,13301,103,6.0,20110321,20110328,20110402,3578.0,1,3578.0
402,SO44233,14647,101,3.0,20110322,20110329,20110403,3578.0,1,3578.0
403,SO44234,191,103,4.0,20110322,20110329,20110403,3578.0,1,3578.0
404,SO44235,4126,104,5.0,20110322,20110329,20110403,3578.0,1,3578.0
405,SO44236,198,103,4.0,20110322,20110329,20110403,3578.0,1,3578.0
406,SO44237,11281,101,6.0,20110322,20110329,20110403,3578.0,1,3578.0
407,SO44238,13556,102,6.0,20110322,20110329,20110403,3578.0,1,3578.0
408,SO44239,18133,102,1.0,20110323,20110330,20110404,3578.0,1,3578.0
409,SO44240,14398,102,2.0,20110323,20110330,20110404,3578.0,1,3578.0
410,SO44241,220,104,4.0,20110323,20110330,20110404,3578.0,1,3578.0
411,SO44242,228,104,4.0,20110323,20110330,20110404,3578.0,1,3578.0
412,SO44243,13490,103,6.0,20110323,20110330,20110404,3578.0,1,3578.0
413,SO44244,13360,103,6.0,20110323,20110330,20110404,3578.0,1,3578.0
414,SO44245,7419,122,6.0,20110323,20110330,20110404,699.0,1,699.0
415,SO44246,18135,103,1.0,20110324,20110331,20110405,3578.0,1,3578.0
416,SO44247,13616,101,6.0,20110324,20110331,20110405,3578.0,1,3578.0
417,SO44248,13609,104,6.0,20110324,20110331,20110405,3578.0,1,3578.0
418,SO44249,14643,104,3.0,20110325,20110401,20110406,3578.0,1,3578.0
419,SO44250,232,103,4.0,20110325,20110401,20110406,3578.0,1,3578.0
420,SO44251,197,102,4.0,20110325,20110401,20110406,3578.0,1,3578.0
421,SO44252,14672,103,3.0,20110326,20110402,20110407,3578.0,1,3578.0
422,SO44253,165,101,4.0,20110326,20110402,20110407,3578.0,1,3578.0
423,SO44254,149,105,4.0,20110326,20110402,20110407,3578.0,1,3578.0
424,SO44255,15781,132,4.0,20110326,20110402,20110407,699.0,1,699.0
425,SO44256,13617,103,6.0,20110326,20110402,20110407,3578.0,1,3578.0
426,SO44257,18198,104,1.0,20110327,20110403,20110408,3578.0,1,3578.0
427,SO44258,14399,101,2.0,20110327,20110403,20110408,3578.0,1,3578.0
428,SO44259,236,103,4.0,20110327,20110403,20110408,3578.0,1,3578.0
429,SO44260,201,103,4.0,20110327,20110403,20110408,3578.0,1,3578.0
430,SO44261,4142,103,5.0,20110327,20110403,20110408,3578.0,1,3578.0
431,SO44262,10318,114,3.0,20110327,20110403,20110408,699.0,1,699.0
432,SO44263,13384,101,6.0,20110327,20110403,20110408,3578.0,1,3578.0
433,SO44264,13350,104,6.0,20110327,20110403,20110408,3578.0,1,3578.0
434,SO44265,7420,112,6.0,20110327,20110403,20110408,699.0,1,699.0
435,SO44266,7422,128,6.0,20110327,20110403,20110408,699.0,1,699.0
436,SO44267,9553,128,2.0,20110328,20110404,20110409,699.0,1,699.0
437,SO44268,14628,103,3.0,20110328,20110404,20110409,3578.0,1,3578.0
438,SO44269,15777,118,4.0,20110329,20110405,20110410,699.0,1,699.0
439,SO44270,14694,105,3.0,20110330,20110406,20110411,3578.0,1,3578.0
440,SO44271,14642,105,3.0,20110330,20110406,20110411,3578.0,1,3578.0
441,SO44272,18126,102,1.0,20110330,20110406,20110411,3578.0,1,3578.0
442,SO44273,212,102,4.0,20110330,20110406,20110411,3578.0,1,3578.0
443,SO44274,217,105,4.0,20110330,20110406,20110411,3578.0,1,3578.0
444,SO44275,13647,102,6.0,20110330,20110406,20110411,3578.0,1,3578.0
445,SO44276,13598,104,6.0,20110330,20110406,20110411,3578.0,1,3578.0
446,SO44277,13348,102,6.0,20110330,20110406,20110411,3578.0,1,3578.0
447,SO44278,13343,101,6.0,20110330,20110406,20110411,3578.0,1,3578.0
448,SO44279,13363,104,6.0,20110330,20110406,20110411,3578.0,1,3578.0
449,SO44320,16563,105,3.0,20110331,20110407,20110412,3578.0,1,3578.0
450,SO44321,53,102,4.0,20110331,20110407,20110412,3578.0,1,3578.0
451,SO44322,12659,120,1.0,20110331,20110407,20110412,699.0,1,699.0
452,SO44323,18288,135,6.0,20110331,20110407,20110412,3400.0,1,3400.0
453,SO44324,18182,102,1.0,20110401,20110408,20110413,3578.0,1,3578.0
454,SO44325,18322,142,6.0,20110401,20110408,20110413,3375.0,1,3375.0
455,SO44326,13762,103,6.0,20110401,20110408,20110413,3578.0,1,3578.0
456,SO44327,1535,105,4.0,20110402,20110409,20110414,3578.0,1,3578.0
457,SO44328,13275,101,6.0,20110402,20110409,20110414,3578.0,1,3578.0
458,SO44329,13852,102,6.0,20110402,20110409,20110414,3578.0,1,3578.0
459,SO44330,206,103,4.0,20110402,20110409,20110414,3578.0,1,3578.0
460,SO44331,29,102,4.0,20110403,20110410,20110415,3578.0,1,3578.0
461,SO44332,13982,101,6.0,20110403,20110410,20110415,3578.0,1,3578.0
462,SO44333,17260,136,3.0,20110404,20110411,20110416,3400.0,1,3400.0
463,SO44334,104,102,4.0,20110404,20110411,20110416,3578.0,1,3578.0
464,SO44335,10196,116,3.0,20110404,20110411,20110416,699.0,1,699.0
465,SO44336,2782,136,4.0,20110404,20110411,20110416,3400.0,1,3400.0
466,SO44337,18320,142,6.0,20110404,20110411,20110416,3375.0,1,3375.0
467,SO44338,12473,105,6.0,20110404,20110411,20110416,3578.0,1,3578.0
468,SO44339,12445,102,6.0,20110404,20110411,20110416,3578.0,1,3578.0
469,SO44340,13281,105,6.0,20110404,20110411,20110416,3578.0,1,3578.0
470,SO44341,2792,139,4.0,20110405,20110412,20110417,3375.0,1,3375.0
471,SO44342,15734,112,4.0,20110405,20110412,20110417,699.0,1,699.0
472,SO44343,12849,105,6.0,20110405,20110412,20110417,3578.0,1,3578.0
473,SO44344,16565,101,3.0,20110406,20110413,20110418,3578.0,1,3578.0
474,SO44345,121,104,4.0,20110406,20110413,20110418,3578.0,1,3578.0
475,SO44346,15717,128,4.0,20110406,20110413,20110418,699.0,1,699.0
476,SO44347,13845,103,6.0,20110406,20110413,20110418,3578.0,1,3578.0
477,SO44348,16208,104,3.0,20110407,20110414,20110419,3578.0,1,3578.0
478,SO44349,7,102,4.0,20110407,20110414,20110419,3578.0,1,3578.0
479,SO44350,16,103,4.0,20110407,20110414,20110419,3578.0,1,3578.0
480,SO44351,102,105,4.0,20110407,20110414,20110419,3578.0,1,3578.0
481,SO44352,70,102,4.0,20110407,20110414,20110419,3578.0,1,3578.0
482,SO44353,15754,118,4.0,20110407,20110414,20110419,699.0,1,699.0
483,SO44354,15724,128,4.0,20110407,20110414,20110419,699.0,1,699.0
484,SO44355,18324,138,6.0,20110407,20110414,20110419,3400.0,1,3400.0
485,SO44356,18318,136,6.0,20110407,20110414,20110419,3400.0,1,3400.0
486,SO44357,13981,101,6.0,20110407,20110414,20110419,3578.0,1,3578.0
487,SO44358,13786,101,6.0,20110407,20110414,20110419,3578.0,1,3578.0
488,SO44359,16578,102,3.0,20110408,20110415,20110420,3578.0,1,3578.0
489,SO44360,16209,102,3.0,20110408,20110415,20110420,3578.0,1,3578.0
490,SO44361,14802,101,2.0,20110408,20110415,20110420,3578.0,1,3578.0
491,SO44362,31,101,4.0,20110408,20110415,20110420,3578.0,1,3578.0
492,SO44363,116,103,4.0,20110408,20110415,20110420,3578.0,1,3578.0
493,SO44364,18325,139,6.0,20110408,20110415,20110420,3375.0,1,3375.0
494,SO44365,13844,104,6.0,20110408,20110415,20110420,3578.0,1,3578.0
495,SO44366,13990,104,6.0,20110408,20110415,20110420,3578.0,1,3578.0
496,SO44367,7425,120,6.0,20110408,20110415,20110420,699.0,1,699.0
497,SO44368,16217,105,3.0,20110409,20110416,20110421,3578.0,1,3578.0
498,SO44369,22,101,4.0,20110409,20110416,20110421,3578.0,1,3578.0
499,SO44370,12441,104,6.0,20110409,20110416,20110421,3578.0,1,3578.0
500,SO44371,13978,102,6.0,20110409,20110416,20110421,3578.0,1,3578.0
501,SO44372,13808,101,6.0,20110409,20110416,20110421,3578.0,1,3578.0
502,SO44373,14877,101,2.0,20110410,20110417,20110422,3578.0,1,3578.0
503,SO44374,16210,101,3.0,20110410,20110417,20110422,3578.0,1,3578.0
504,SO44375,16323,101,3.0,20110410,20110417,20110422,3578.0,1,3578.0
505,SO44376,1202,140,2.0,20110410,20110417,20110422,3375.0,1,3375.0
506,SO44377,32,101,4.0,20110410,20110417,20110422,3578.0,1,3578.0
507,SO44378,2790,140,4.0,20110410,20110417,20110422,3375.0,1,3375.0
508,SO44379,18289,142,6.0,20110410,20110417,20110422,3375.0,1,3375.0
509,SO44380,13841,101,6.0,20110410,20110417,20110422,3578.0,1,3578.0
510,SO44381,16333,104,3.0,20110411,20110418,20110423,3578.0,1,3578.0
511,SO44382,17258,138,3.0,20110411,20110418,20110423,3400.0,1,3400.0
512,SO44383,99,101,4.0,20110411,20110418,20110423,3578.0,1,3578.0
513,SO44384,69,102,4.0,20110411,20110418,20110423,3578.0,1,3578.0
514,SO44385,71,105,4.0,20110411,20110418,20110423,3578.0,1,3578.0
515,SO44386,1524,103,4.0,20110411,20110418,20110423,3578.0,1,3578.0
516,SO44387,18321,142,6.0,20110411,20110418,20110423,3375.0,1,3375.0
517,SO44388,12711,101,6.0,20110411,20110418,20110423,3578.0,1,3578.0
518,SO44389,12710,104,6.0,20110411,20110418,20110423,3578.0,1,3578.0
519,SO44390,13282,105,6.0,20110411,20110418,20110423,3578.0,1,3578.0
520,SO44391,13784,104,6.0,20110411,20110418,20110423,3578.0,1,3578.0
521,SO44392,13846,105,6.0,20110411,20110418,20110423,3578.0,1,3578.0
522,SO44393,1203,136,2.0,20110412,20110419,20110424,3400.0,1,3400.0
523,SO44394,18,104,4.0,20110412,20110419,20110424,3578.0,1,3578.0
524,SO44395,404,105,4.0,20110412,20110419,20110424,3578.0,1,3578.0
525,SO44396,2788,136,4.0,20110412,20110419,20110424,3400.0,1,3400.0
526,SO44397,15731,122,4.0,20110412,20110419,20110424,699.0,1,699.0
527,SO44398,13918,103,6.0,20110412,20110419,20110424,3578.0,1,3578.0
528,SO44399,10,102,4.0,20110413,20110420,20110425,3578.0,1,3578.0
529,SO44400,1525,103,4.0,20110413,20110420,20110425,3578.0,1,3578.0
530,SO44401,13977,103,6.0,20110413,20110420,20110425,3578.0,1,3578.0
531,SO44402,14783,105,2.0,20110414,20110421,20110426,3578.0,1,3578.0
532,SO44403,10612,141,5.0,20110414,20110421,20110426,3375.0,1,3375.0
533,SO44404,52,105,4.0,20110415,20110422,20110427,3578.0,1,3578.0
534,SO44405,55,101,4.0,20110415,20110422,20110427,3578.0,1,3578.0
535,SO44406,72,104,4.0,20110415,20110422,20110427,3578.0,1,3578.0
536,SO44407,18293,142,6.0,20110415,20110422,20110427,3375.0,1,3375.0
537,SO44408,18310,142,6.0,20110415,20110422,20110427,3375.0,1,3375.0
538,SO44409,7426,112,6.0,20110415,20110422,20110427,699.0,1,699.0
539,SO44410,54,101,4.0,20110416,20110423,20110428,3578.0,1,3578.0
540,SO44411,1521,103,4.0,20110416,20110423,20110428,3578.0,1,3578.0
541,SO44412,18317,140,6.0,20110416,20110423,20110428,3375.0,1,3375.0
542,SO44413,14412,101,2.0,20110417,20110424,20110429,3578.0,1,3578.0
543,SO44414,405,102,4.0,20110417,20110424,20110429,3578.0,1,3578.0
544,SO44415,362,103,4.0,20110417,20110424,20110429,3578.0,1,3578.0
545,SO44416,18301,136,6.0,20110417,20110424,20110429,3400.0,1,3400.0
546,SO44417,14110,102,6.0,20110417,20110424,20110429,3578.0,1,3578.0
547,SO44418,13277,102,6.0,20110417,20110424,20110429,3578.0,1,3578.0
548,SO44419,13283,101,6.0,20110417,20110424,20110429,3578.0,1,3578.0
549,SO44420,13980,102,6.0,20110417,20110424,20110429,3578.0,1,3578.0
550,SO44421,14411,104,2.0,20110418,20110425,20110430,3578.0,1,3578.0
551,SO44422,9521,118,2.0,20110418,20110425,20110430,699.0,1,699.0
552,SO44423,1523,104,4.0,20110418,20110425,20110430,3578.0,1,3578.0
553,SO44424,13714,103,6.0,20110418,20110425,20110430,3578.0,1,3578.0
554,SO44425,13988,102,6.0,20110418,20110425,20110430,3578.0,1,3578.0
555,SO44426,14776,105,2.0,20110419,20110426,20110501,3578.0,1,3578.0
556,SO44427,16221,105,3.0,20110419,20110426,20110501,3578.0,1,3578.0
557,SO44428,369,104,4.0,20110419,20110426,20110501,3578.0,1,3578.0
558,SO44429,1520,105,4.0,20110419,20110426,20110501,3578.0,1,3578.0
559,SO44430,12708,104,6.0,20110419,20110426,20110501,3578.0,1,3578.0
560,SO44431,13765,103,6.0,20110419,20110426,20110501,3578.0,1,3578.0
561,SO44432,16320,105,3.0,20110420,20110427,20110502,3578.0,1,3578.0
562,SO44433,101,103,4.0,20110420,20110427,20110502,3578.0,1,3578.0
563,SO44434,1548,101,4.0,20110420,20110427,20110502,3578.0,1,3578.0
564,SO44435,1569,103,4.0,20110421,20110428,20110503,3578.0,1,3578.0
565,SO44436,3517,114,5.0,20110421,20110428,20110503,699.0,1,699.0
566,SO44437,18294,135,6.0,20110421,20110428,20110503,3400.0,1,3400.0
567,SO44438,13847,103,6.0,20110421,20110428,20110503,3578.0,1,3578.0
568,SO44439,16329,101,3.0,20110422,20110429,20110504,3578.0,1,3578.0
569,SO44440,18175,103,1.0,20110422,20110429,20110504,3578.0,1,3578.0
570,SO44441,4107,103,5.0,20110422,20110429,20110504,3578.0,1,3578.0
571,SO44442,15728,126,4.0,20110422,20110429,20110504,699.0,1,699.0
572,SO44443,13319,101,6.0,20110422,20110429,20110504,3578.0,1,3578.0
573,SO44444,14908,102,2.0,20110424,20110501,20110506,3578.0,1,3578.0
574,SO44445,13425,105,6.0,20110425,20110502,20110507,3578.0,1,3578.0
575,SO44446,13842,104,6.0,20110425,20110502,20110507,3578.0,1,3578.0
576,SO44447,18180,103,1.0,20110426,20110503,20110508,3578.0,1,3578.0
577,SO44448,63,102,4.0,20110426,20110503,20110508,3578.0,1,3578.0
578,SO44449,66,103,4.0,20110426,20110503,20110508,3578.0,1,3578.0
579,SO44450,67,101,4.0,20110426,20110503,20110508,3578.0,1,3578.0
580,SO44451,68,104,4.0,20110426,20110503,20110508,3578.0,1,3578.0
581,SO44452,10195,124,3.0,20110426,20110503,20110508,699.0,1,699.0
582,SO44453,12712,101,6.0,20110426,20110503,20110508,3578.0,1,3578.0
583,SO44454,12709,101,6.0,20110426,20110503,20110508,3578.0,1,3578.0
584,SO44455,13979,103,6.0,20110426,20110503,20110508,3578.0,1,3578.0
585,SO44456,7423,112,6.0,20110426,20110503,20110508,699.0,1,699.0
586,SO44457,203,102,4.0,20110427,20110504,20110509,3578.0,1,3578.0
587,SO44458,17,105,4.0,20110427,20110504,20110509,3578.0,1,3578.0
588,SO44459,119,105,4.0,20110427,20110504,20110509,3578.0,1,3578.0
589,SO44460,10319,126,3.0,20110427,20110504,20110509,699.0,1,699.0
590,SO44461,13569,104,6.0,20110427,20110504,20110509,3578.0,1,3578.0
591,SO44462,16212,102,3.0,20110428,20110505,20110510,3578.0,1,3578.0
592,SO44463,9554,124,2.0,20110428,20110505,20110510,699.0,1,699.0
593,SO44464,4108,105,5.0,20110428,20110505,20110510,3578.0,1,3578.0
594,SO44465,15737,112,4.0,20110428,20110505,20110510,699.0,1,699.0
595,SO44466,3527,126,5.0,20110428,20110505,20110510,699.0,1,699.0
596,SO44467,18300,137,6.0,20110428,20110505,20110510,3400.0,1,3400.0
597,SO44468,18295,142,6.0,20110428,20110505,20110510,3375.0,1,3375.0
598,SO44469,13799,105,6.0,20110428,20110505,20110510,3578.0,1,3578.0
599,SO44470,13809,104,6.0,20110428,20110505,20110510,3578.0,1,3578.0
600,SO44471,7424,114,6.0,20110428,20110505,20110510,699.0,1,699.0
601,SO44472,14803,103,2.0,20110429,20110506,20110511,3578.0,1,3578.0
602,SO44473,27,103,4.0,20110429,20110506,20110511,3578.0,1,3578.0
603,SO44474,15725,122,4.0,20110429,20110506,20110511,699.0,1,699.0
604,SO44475,18316,136,6.0,20110429,20110506,20110511,3400.0,1,3400.0
605,SO44476,13843,105,6.0,20110429,20110506,20110511,3578.0,1,3578.0
606,SO44477,12713,101,6.0,20110429,20110506,20110511,3578.0,1,3578.0
607,SO44478,13764,105,6.0,20110429,20110506,20110511,3578.0,1,3578.0
608,SO44479,1224,141,2.0,20110430,20110507,20110512,3375.0,1,3375.0
609,SO44480,2778,141,4.0,20110430,20110507,20110512,3375.0,1,3375.0
610,SO44571,1276,138,2.0,20110501,20110508,20110513,3400.0,1,3400.0
611,SO44572,1600,105,4.0,20110501,20110508,20110513,3578.0,1,3578.0
612,SO44573,2742,138,4.0,20110501,20110508,20110513,3400.0,1,3400.0
613,SO44574,18380,140,6.0,20110501,20110508,20110513,3375.0,1,3375.0
614,SO44575,18445,135,6.0,20110501,20110508,20110513,3400.0,1,3400.0
615,SO44576,1597,104,4.0,20110501,20110508,20110513,3578.0,1,3578.0
616,SO44577,1603,105,4.0,20110502,20110509,20110514,3578.0,1,3578.0
617,SO44578,1590,105,4.0,20110502,20110509,20110514,3578.0,1,3578.0
618,SO44579,1598,103,4.0,20110502,20110509,20110514,3578.0,1,3578.0
619,SO44580,14667,105,2.0,20110503,20110510,20110515,3578.0,1,3578.0
620,SO44581,18399,139,6.0,20110503,20110510,20110515,3375.0,1,3375.0
621,SO44582,18466,137,6.0,20110503,20110510,20110515,3400.0,1,3400.0
622,SO44583,12424,101,6.0,20110503,20110510,20110515,3578.0,1,3578.0
623,SO44584,1516,104,4.0,20110504,20110511,20110516,3578.0,1,3578.0
624,SO44585,1774,103,4.0,20110504,20110511,20110516,3578.0,1,3578.0
625,SO44586,1785,105,4.0,20110504,20110511,20110516,3578.0,1,3578.0
626,SO44587,1622,102,4.0,20110504,20110511,20110516,3578.0,1,3578.0
627,SO44588,3508,134,5.0,20110504,20110511,20110516,699.0,1,699.0
628,SO44589,18314,137,6.0,20110504,20110511,20110516,3400.0,1,3400.0
629,SO44590,14693,101,2.0,20110505,20110512,20110517,3578.0,1,3578.0
630,SO44591,12647,122,1.0,20110505,20110512,20110517,699.0,1,699.0
631,SO44592,1463,105,4.0,20110505,20110512,20110517,3578.0,1,3578.0
632,SO44593,1582,104,4.0,20110505,20110512,20110517,3578.0,1,3578.0
633,SO44594,12599,101,6.0,20110505,20110512,20110517,3578.0,1,3578.0
634,SO44595,18431,136,6.0,20110505,20110512,20110517,3400.0,1,3400.0
635,SO44596,12450,104,6.0,20110505,20110512,20110517,3578.0,1,3578.0
636,SO44597,18159,101,1.0,20110506,20110513,20110518,3578.0,1,3578.0
637,SO44598,1201,139,2.0,20110506,20110513,20110518,3375.0,1,3375.0
638,SO44599,1783,101,4.0,20110506,20110513,20110518,3578.0,1,3578.0
639,SO44600,12606,105,6.0,20110506,20110513,20110518,3578.0,1,3578.0
640,SO44601,18438,136,6.0,20110506,20110513,20110518,3400.0,1,3400.0
641,SO44602,15820,105,3.0,20110507,20110514,20110519,3578.0,1,3578.0
642,SO44603,10198,134,3.0,20110507,20110514,20110519,699.0,1,699.0
643,SO44604,9532,114,2.0,20110507,20110514,20110519,699.0,1,699.0
644,SO44605,1433,105,4.0,20110507,20110514,20110519,3578.0,1,3578.0
645,SO44606,1474,104,4.0,20110507,20110514,20110519,3578.0,1,3578.0
646,SO44607,1476,101,4.0,20110507,20110514,20110519,3578.0,1,3578.0
647,SO44608,12434,104,6.0,20110507,20110514,20110519,3578.0,1,3578.0
648,SO44609,12468,102,6.0,20110507,20110514,20110519,3578.0,1,3578.0
649,SO44610,12527,104,6.0,20110507,20110514,20110519,3578.0,1,3578.0
650,SO44611,14671,105,2.0,20110508,20110515,20110520,3578.0,1,3578.0
651,SO44612,1436,102,4.0,20110508,20110515,20110520,3578.0,1,3578.0
